Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
12393189,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
12397688,00000288,false,Rx,0,8,DE,53,D0,00,00,56,7C,00,
12397934,00000380,false,Rx,0,8,00,4E,00,0B,00,00,00,00,
12400160,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
12400406,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12400585,000005A0,false,Rx,0,8,7F,00,00,F6,03,00,00,30,
12401671,00000480,false,Rx,0,8,ED,20,7D,08,19,06,00,A7,
12407203,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
12407790,00000280,false,Rx,0,8,01,3D,04,0D,3D,00,31,3D,
12408235,00000488,false,Rx,0,8,D6,3D,3D,80,A6,00,00,F0,
12408540,00000050,false,Rx,0,4,00,00,20,20,00,00,00,00,
12409086,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12409412,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
12409667,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
12411665,00000588,false,Rx,0,8,E9,8E,80,8B,63,00,00,00,
12414265,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
12414519,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12414766,000005A0,false,Rx,0,8,7F,00,00,A4,11,00,00,30,
12417670,00000288,false,Rx,0,8,0C,53,D0,00,00,56,7C,00,
12417916,00000380,false,Rx,0,8,00,4E,00,0E,00,00,00,00,
12421125,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
12421679,00000480,false,Rx,0,8,19,20,84,08,19,06,00,AA,
12427731,00000280,false,Rx,0,8,01,3F,00,0D,3F,00,31,40,
12427922,00000488,false,Rx,0,8,59,40,3F,80,A6,00,00,00,
12428181,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
12428427,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12428531,00000050,false,Rx,0,4,00,00,30,30,00,00,00,00,
12428777,000005A0,false,Rx,0,8,7F,00,00,52,1F,00,00,30,
12431683,00000588,false,Rx,0,8,E9,8E,80,81,63,00,00,00,
12434816,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12435223,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
12437677,00000288,false,Rx,0,8,0C,53,D0,00,00,56,7C,00,
12437923,00000380,false,Rx,0,8,00,4E,00,0E,00,00,00,00,
12441664,00000480,false,Rx,0,8,19,20,8B,08,19,06,00,A5,
12442142,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
12442424,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12442678,000005A0,false,Rx,0,8,7F,00,00,00,2D,00,00,30,
12447704,00000280,false,Rx,0,8,01,3B,44,0D,3B,00,31,3B,
12447906,00000488,false,Rx,0,8,36,3B,3B,80,A6,00,00,10,
12448542,00000050,false,Rx,0,4,00,00,40,40,00,00,00,00,
12449248,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
12451628,00000588,false,Rx,0,8,E9,8F,80,11,63,00,00,00,
12456115,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
12456365,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12456618,000005A0,false,Rx,0,8,7F,00,00,AE,3A,00,00,30,
12457628,00000288,false,Rx,0,8,0C,53,D0,00,00,56,7C,00,
12457877,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
12458887,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12459216,00000420,false,Rx,0,8,04,78,79,43,00,00,FF,00,
12461672,00000480,false,Rx,0,8,19,20,91,08,19,06,00,BF,
12463212,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
12467667,00000280,false,Rx,0,8,01,36,6C,0D,36,00,31,35,
12467853,00000488,false,Rx,0,8,05,35,36,80,A6,00,00,20,
12468559,00000050,false,Rx,0,4,00,00,50,50,00,00,00,00,
12470249,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
12470508,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12470754,000005A0,false,Rx,0,8,7F,00,00,5C,48,00,00,30,
12471688,00000588,false,Rx,0,8,E9,8F,80,0A,63,00,00,00,
12477171,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
12477654,00000288,false,Rx,0,8,0C,53,D0,00,00,56,7C,00,
12477900,00000380,false,Rx,0,8,00,4E,00,04,00,00,00,00,
12481640,00000480,false,Rx,0,8,19,20,97,08,19,06,00,B9,
12482578,00000570,false,Rx,0,4,87,00,7A,5D,00,00,00,00,
12485293,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12485315,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
12485331,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12485347,000005A0,false,Rx,0,8,7F,00,00,0A,56,00,00,30,
12487662,00000280,false,Rx,0,8,01,37,5C,0D,37,00,31,36,
12487908,00000488,false,Rx,0,8,17,36,37,80,A6,00,00,30,
12488547,00000050,false,Rx,0,4,00,00,60,60,00,00,00,00,
12491257,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
12491661,00000588,false,Rx,0,8,E9,8F,80,84,63,00,00,00,
12497686,00000288,false,Rx,0,8,75,53,D0,00,00,56,7C,00,
12497900,00000380,false,Rx,0,8,00,4E,00,07,00,00,00,00,
12498151,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
12498402,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12498656,000005A0,false,Rx,0,8,7F,00,00,B8,63,00,00,30,
12501633,00000480,false,Rx,0,8,53,20,9E,08,19,06,00,FA,
12508393,00001000,true,Rx,0,8,00,00,02,90,00,00,C3,43,
12509847,00001001,true,Rx,0,8,00,00,00,00,00,00,00,00,
12505414,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
12507656,00000280,false,Rx,0,8,01,39,3C,0D,39,00,31,39,
12511905,00000488,false,Rx,0,8,66,39,39,80,A6,00,00,40,
12511934,00000050,false,Rx,0,4,00,00,70,70,00,00,00,00,
12511950,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12511967,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
12511984,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
12512001,00000520,false,Rx,0,8,02,04,01,2F,80,75,34,04,
12512018,00000588,false,Rx,0,8,E9,8F,80,88,63,00,00,00,
12512305,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
12512563,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12512809,000005A0,false,Rx,0,8,7F,00,00,66,71,00,00,30,
12517677,00000288,false,Rx,0,8,75,53,D0,00,00,56,7C,00,
12517929,00000380,false,Rx,0,8,00,4E,00,0B,00,00,00,00,
12519163,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
12521616,00000480,false,Rx,0,8,53,20,A5,08,19,06,00,C1,
12526221,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
12526421,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12526754,000005A0,false,Rx,0,8,7F,00,00,14,7F,00,00,30,
12527668,00000280,false,Rx,0,8,01,3D,0C,0D,3D,00,31,3D,
12527870,00000488,false,Rx,0,8,76,3D,3D,80,A6,00,00,50,
12528578,00000050,false,Rx,0,4,00,00,80,80,00,00,00,00,
12531633,00000588,false,Rx,0,8,E9,8F,80,8C,63,00,00,00,
12533323,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
12534035,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12537697,00000288,false,Rx,0,8,75,53,D0,00,00,56,7C,00,
12537874,00000380,false,Rx,0,8,00,4E,00,11,00,00,00,00,
12540246,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
12540505,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12540751,000005A0,false,Rx,0,8,7F,00,00,C2,8C,00,00,30,
12541683,00000480,false,Rx,0,8,53,20,AC,08,19,06,00,C8,
12547271,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
12547625,00000280,false,Rx,0,8,01,42,D8,0C,42,00,31,42,
12547871,00000488,false,Rx,0,8,46,42,42,80,A6,00,00,60,
12548591,00000050,false,Rx,0,4,00,00,90,90,00,00,00,00,
12551647,00000588,false,Rx,0,8,E9,8F,80,8D,63,00,00,00,
12554321,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
12554574,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12554820,000005A0,false,Rx,0,8,7F,00,00,70,9A,00,00,30,
12557649,00000288,false,Rx,0,8,75,53,D0,00,00,56,7C,00,
12557894,00000380,false,Rx,0,8,00,4E,00,15,00,00,00,00,
12558682,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12561205,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
12561683,00000480,false,Rx,0,8,53,20,B4,08,19,06,00,D0,
12567682,00000280,false,Rx,0,8,01,45,E0,0C,45,00,31,46,
12567879,00000488,false,Rx,0,8,55,46,45,80,A6,00,00,70,
12568213,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
12568460,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12568714,000005A0,false,Rx,0,8,7F,00,00,1E,A8,00,00,30,
12568885,00000050,false,Rx,0,4,00,00,A0,A0,00,00,00,00,
12571640,00000588,false,Rx,0,8,E9,8F,80,02,63,00,00,00,
12575298,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
12577677,00000288,false,Rx,0,8,8F,53,D0,00,00,56,7C,00,
12577924,00000380,false,Rx,0,8,00,4E,00,11,00,00,00,00,
12581624,00000480,false,Rx,0,8,A4,20,BC,08,19,06,00,2F,
12582258,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
12582518,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12582763,000005A0,false,Rx,0,8,7F,00,00,CC,B5,00,00,30,
12583312,00000570,false,Rx,0,4,87,00,7A,5D,00,00,00,00,
12585583,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12587657,00000280,false,Rx,0,8,01,42,10,0D,42,00,31,42,
12587845,00000488,false,Rx,0,8,A6,42,42,80,A6,00,00,80,
12588703,00000050,false,Rx,0,4,00,00,B0,B0,00,00,00,00,
12589333,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
12591708,00000588,false,Rx,0,8,E9,8F,80,0C,63,00,00,00,
12596205,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
12596457,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12596711,000005A0,false,Rx,0,8,7F,00,00,7A,C3,00,00,30,
12597643,00000288,false,Rx,0,8,8F,53,D0,00,00,56,7C,00,
12597894,00000380,false,Rx,0,8,00,4E,00,11,00,00,00,00,
12601633,00000480,false,Rx,0,8,A4,20,C3,08,19,06,00,50,
12603248,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
12607659,00000280,false,Rx,0,8,01,3C,34,0D,3C,00,31,3C,
12607859,00000488,false,Rx,0,8,B6,3C,3C,80,A6,00,00,90,
12608720,00000050,false,Rx,0,4,00,00,C0,C0,00,00,00,00,
12609424,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12609683,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
12610008,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
12610330,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
12610589,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12610835,000005A0,false,Rx,0,8,7F,00,00,28,D1,00,00,30,
12611617,00000588,false,Rx,0,8,E9,8F,80,09,63,00,00,00,
12617246,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
12617654,00000288,false,Rx,0,8,8F,53,D0,00,00,56,7C,00,
12617900,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
12621640,00000480,false,Rx,0,8,A4,20,CA,08,19,06,00,59,
12625651,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
12625675,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12625691,000005A0,false,Rx,0,8,7F,00,00,D6,DE,00,00,30,
12627631,00000280,false,Rx,0,8,01,39,48,0D,39,00,31,39,
12627876,00000488,false,Rx,0,8,86,39,39,80,A6,00,00,A0,
12628659,00000050,false,Rx,0,4,00,00,D0,D0,00,00,00,00,
12631334,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
12631662,00000588,false,Rx,0,8,E9,8F,80,05,63,00,00,00,
12633804,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12637616,00000288,false,Rx,0,8,8F,53,D0,00,00,56,7C,00,
12637862,00000380,false,Rx,0,8,00,4E,00,07,00,00,00,00,
12638261,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
12638522,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12638768,000005A0,false,Rx,0,8,7F,00,00,84,EC,00,00,30,
12641669,00000480,false,Rx,0,8,A4,20,D0,08,19,06,00,43,
12645679,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
12647652,00000280,false,Rx,0,8,01,38,58,0D,38,00,31,38,
12647846,00000488,false,Rx,0,8,96,38,38,80,A6,00,00,B0,
12648783,00000050,false,Rx,0,4,00,00,E0,E0,00,00,00,00,
12651692,00000588,false,Rx,0,8,E9,8F,80,04,63,00,00,00,
12652398,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
12652578,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12652824,000005A0,false,Rx,0,8,7F,00,00,32,FA,00,00,30,
12657622,00000288,false,Rx,0,8,8F,53,D0,00,00,56,7C,00,
12657870,00000380,false,Rx,0,8,00,4E,00,06,00,00,00,00,
12659138,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12659409,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
12659588,00000420,false,Rx,0,8,04,78,79,43,00,00,FF,00,
12661662,00000480,false,Rx,0,8,ED,20,D7,08,19,06,00,0D,
12666332,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
12666527,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12666775,000005A0,false,Rx,0,8,7F,00,00,E0,07,00,00,30,
12667636,00000280,false,Rx,0,8,01,3D,18,0D,3D,00,31,3D,
12667887,00000488,false,Rx,0,8,E6,3D,3D,80,A6,00,00,C0,
12668745,00000050,false,Rx,0,4,00,00,F0,F0,00,00,00,00,
12671649,00000588,false,Rx,0,8,E9,8F,80,90,63,00,00,00,
12673338,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
12677688,00000288,false,Rx,0,8,DE,53,D0,00,00,56,7C,00,
12677939,00000380,false,Rx,0,8,00,4E,00,0D,00,00,00,00,
12680310,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
12680569,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12680814,000005A0,false,Rx,0,8,7F,00,00,8E,15,00,00,30,
12681672,00000480,false,Rx,0,8,ED,20,DE,08,19,06,00,04,
12682686,00000570,false,Rx,0,4,87,00,7A,5D,00,00,00,00,
12684073,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12687382,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
12687635,00000280,false,Rx,0,8,01,3E,0C,0D,3E,00,31,3E,
12687857,00000488,false,Rx,0,8,F6,3E,3E,80,A6,00,00,D0,
12689119,00000050,false,Rx,0,4,00,00,00,00,00,00,00,00,
12691620,00000588,false,Rx,0,8,E9,8F,80,83,63,00,00,00,
12694407,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
12694667,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12694913,000005A0,false,Rx,0,8,7F,00,00,3C,23,00,00,30,
12697665,00000288,false,Rx,0,8,DE,53,D0,00,00,56,7C,00,
12697916,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
12701271,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
12701681,00000480,false,Rx,0,8,ED,20,E5,08,19,06,00,3F,
12707666,00000280,false,Rx,0,8,01,3B,48,0D,3B,00,31,3B,
12707855,00000488,false,Rx,0,8,C6,3B,3B,80,A6,00,00,E0,
12708408,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
12708667,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12708838,00000050,false,Rx,0,4,00,00,10,10,00,00,00,00,
12709088,000005A0,false,Rx,0,8,7F,00,00,EA,30,00,00,30,
12709339,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12709592,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
12709913,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
12710237,00000520,false,Rx,0,8,51,67,01,2F,80,75,34,04,
12711633,00000588,false,Rx,0,8,E9,90,80,0F,63,00,00,00,
12715364,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
12717670,00000288,false,Rx,0,8,DE,53,D0,00,00,56,7C,00,
12717921,00000380,false,Rx,0,8,00,4E,00,02,00,00,00,00,
12721658,00000480,false,Rx,0,8,ED,20,EB,08,19,06,00,31,
12722362,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
12722621,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12722867,000005A0,false,Rx,0,8,7F,00,00,98,3E,00,00,30,
12727650,00000280,false,Rx,0,8,01,34,94,0D,34,00,31,34,
12727846,00000488,false,Rx,0,8,D6,34,34,80,A6,00,00,F0,
12728859,00000050,false,Rx,0,4,00,00,20,20,00,00,00,00,
12729414,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
12731643,00000588,false,Rx,0,8,E9,90,80,13,63,00,00,00,
12733868,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12736320,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
12736574,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12736820,000005A0,false,Rx,0,8,7F,00,00,46,4C,00,00,30,
12737687,00000288,false,Rx,0,8,0C,53,D0,00,00,56,7C,00,
12737934,00000380,false,Rx,0,8,00,4E,00,04,00,00,00,00,
12741677,00000480,false,Rx,0,8,19,20,F1,08,19,06,00,DF,
12743367,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
12747695,00000280,false,Rx,0,8,01,36,78,0D,36,00,31,36,
12747879,00000488,false,Rx,0,8,26,36,36,80,A6,00,00,00,
12748888,00000050,false,Rx,0,4,00,00,30,30,00,00,00,00,
12750427,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
12750687,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12750933,000005A0,false,Rx,0,8,7F,00,00,F4,59,00,00,30,
12751640,00000588,false,Rx,0,8,E9,90,80,87,63,00,00,00,
12757265,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
12757675,00000288,false,Rx,0,8,0C,53,D0,00,00,56,7C,00,
12757921,00000380,false,Rx,0,8,00,4E,00,04,00,00,00,00,
12758703,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12761685,00000480,false,Rx,0,8,19,20,F8,08,19,06,00,D6,
12764357,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
12766030,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12766058,000005A0,false,Rx,0,8,7F,00,00,A2,67,00,00,30,
12767661,00000280,false,Rx,0,8,01,3E,08,0D,3E,00,31,3E,
12767909,00000488,false,Rx,0,8,36,3E,3E,80,A6,00,00,10,
12768842,00000050,false,Rx,0,4,00,00,40,40,00,00,00,00,
12771439,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
12771698,00000588,false,Rx,0,8,E9,90,80,9C,63,00,00,00,
12777628,00000288,false,Rx,0,8,0C,53,D0,00,00,56,7C,00,
12777879,00000380,false,Rx,0,8,00,4E,00,0D,00,00,00,00,
12778355,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
12778615,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12778861,000005A0,false,Rx,0,8,7F,00,00,50,75,00,00,30,
12781688,00000480,false,Rx,0,8,19,20,00,09,19,06,00,2F,
12782776,00000570,false,Rx,0,4,87,00,7A,5D,00,00,00,00,
12784087,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12786045,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
12787631,00000280,false,Rx,0,8,01,45,C8,0C,45,00,31,45,
12787878,00000488,false,Rx,0,8,06,45,45,80,A6,00,00,20,
12788814,00000050,false,Rx,0,4,00,00,50,50,00,00,00,00,
12791778,00000588,false,Rx,0,8,E9,90,80,90,63,00,00,00,
12792419,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
12792678,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12792924,000005A0,false,Rx,0,8,7F,00,00,FE,82,00,00,30,
12797677,00000288,false,Rx,0,8,0C,53,D0,00,00,56,7C,00,
12797856,00000380,false,Rx,0,8,00,4E,00,14,00,00,00,00,
12799315,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
12801620,00000480,false,Rx,0,8,19,20,08,09,19,06,00,27,
12806386,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
12806580,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12806826,000005A0,false,Rx,0,8,7F,00,00,AC,90,00,00,30,
12807672,00000280,false,Rx,0,8,01,49,D0,0C,49,00,31,4A,
12807845,00000488,false,Rx,0,8,15,4A,49,80,A6,00,00,30,
12808871,00000050,false,Rx,0,4,00,00,60,60,00,00,00,00,
12809507,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12809755,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
12810084,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
12811629,00000588,false,Rx,0,8,E9,90,80,02,63,00,00,00,
12813470,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
12817665,00000288,false,Rx,0,8,75,53,D0,00,00,56,7C,00,
12817914,00000380,false,Rx,0,8,00,4E,00,18,00,00,00,00,
12820358,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
12820614,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12820860,000005A0,false,Rx,0,8,7F,00,00,5A,9E,00,00,30,
12821646,00000480,false,Rx,0,8,53,20,0F,09,19,06,00,6A,
12827394,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
12827587,00000280,false,Rx,0,8,01,3B,88,0D,3B,00,31,3C,
12827833,00000488,false,Rx,0,8,66,3C,3C,80,A6,00,00,40,
12828917,00000050,false,Rx,0,4,00,00,70,70,00,00,00,00,
12831627,00000588,false,Rx,0,8,E9,90,80,2E,63,00,00,00,
12833776,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12834480,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
12834738,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12834984,000005A0,false,Rx,0,8,7F,00,00,08,AC,00,00,30,
12837663,00000288,false,Rx,0,8,75,53,D0,00,00,56,7C,00,
12837914,00000380,false,Rx,0,8,00,4E,00,01,00,00,00,00,
12841340,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
12841598,00000480,false,Rx,0,8,53,20,15,09,19,06,00,70,
12847739,00000280,false,Rx,0,8,01,33,A8,0D,33,00,31,33,
12847995,00000488,false,Rx,0,8,71,33,34,80,A6,00,00,50,
12848457,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
12848727,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12848973,000005A0,false,Rx,0,8,7F,00,00,B6,B9,00,00,30,
12849148,00000050,false,Rx,0,4,00,00,80,80,00,00,00,00,
12851677,00000588,false,Rx,0,8,E9,90,80,08,63,00,00,00,
12855409,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
12857640,00000288,false,Rx,0,8,75,53,D0,00,00,56,7C,00,
12857891,00000380,false,Rx,0,8,00,4E,00,00,10,00,00,00,
12858750,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12859078,00000420,false,Rx,0,8,04,78,79,44,00,00,FF,00,
12861605,00000480,false,Rx,0,8,53,20,1B,09,19,06,00,7E,
12862459,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
12862719,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12862890,000005A0,false,Rx,0,8,7F,00,00,64,C7,00,00,30,
12867670,00000280,false,Rx,0,8,01,32,C0,0D,32,00,31,31,
12867846,00000488,false,Rx,0,8,45,31,32,80,A6,00,00,60,
12868889,00000050,false,Rx,0,4,00,00,90,90,00,00,00,00,
12869444,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
12871671,00000588,false,Rx,0,8,E9,90,80,06,63,00,00,00,
12876385,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
12876643,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12876889,000005A0,false,Rx,0,8,7F,00,00,12,D5,00,00,30,
12877672,00000288,false,Rx,0,8,75,53,D0,00,00,56,7C,00,
12877923,00000380,false,Rx,0,8,00,4E,00,05,00,00,00,00,
12881663,00000480,false,Rx,0,8,53,20,21,09,19,06,00,44,
12882975,00000570,false,Rx,0,4,87,00,7A,5D,00,00,00,00,
12883454,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
12884462,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12887656,00000280,false,Rx,0,8,01,37,70,0D,37,00,31,37,
12887859,00000488,false,Rx,0,8,56,37,37,80,A6,00,00,70,
12888946,00000050,false,Rx,0,4,00,00,A0,A0,00,00,00,00,
12890485,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
12890743,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12890989,000005A0,false,Rx,0,8,7F,00,00,C0,E2,00,00,30,
12891622,00000588,false,Rx,0,8,E9,90,80,94,63,00,00,00,
12897421,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
12897624,00000288,false,Rx,0,8,75,53,D0,00,00,56,7C,00,
12897889,00000380,false,Rx,0,8,00,4E,00,05,00,00,00,00,
12901671,00000480,false,Rx,0,8,A4,20,28,09,19,06,00,BA,
12904425,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
12906192,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
12906215,000005A0,false,Rx,0,8,7F,00,00,6E,F0,00,00,30,
12907621,00000280,false,Rx,0,8,01,3B,3C,0D,3B,00,31,3B,
12907867,00000488,false,Rx,0,8,A6,3B,3B,80,A6,00,00,80,
12908987,00000050,false,Rx,0,4,00,00,B0,B0,00,00,00,00,
12909925,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
12910180,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
12910509,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
12910830,00000520,false,Rx,0,8,0C,88,01,2F,80,75,34,04,
